"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2021;"01000";"2000122";"0.1";"l";"Non";"Non"
2021;"01000";"2000125";"58.1";"kg";"Oui";"Non"
2021;"01000";"2000201";"100";"l";"Non";"Non"
2021;"01000";"2000202";"20";"l";"Non";"Non"
2021;"01000";"2010531";"5";"l";"Non";"Non"
2021;"01000";"2020241";"0.5";"kg";"Non";"Non"
2021;"01000";"2030175";"1.36";"kg";"Oui";"Non"
2021;"01000";"2030323";"0.3";"l";"Non";"Non"
2021;"01000";"2030404";"20";"l";"Non";"Non"
2021;"01000";"2040146";"8.58";"l";"Non";"Non"
2021;"01000";"2060088";"80";"l";"Non";"Non"
2021;"01000";"2060098";"2.5";"l";"Non";"Non"
2021;"01000";"2060118";"15";"l";"Non";"Non"
2021;"01000";"2060131";"30";"l";"Non";"Non"
2021;"01000";"2060194";"12";"kg";"Non";"Non"
2021;"01000";"2080038";"5";"l";"Non";"Non"
2021;"01000";"2080094";"8";"kg";"Non";"Non"
2021;"01000";"2080105";"20";"l";"Non";"Non"
2021;"01000";"2080145";"15";"l";"Non";"Non"
2021;"01000";"2080147";"5";"l";"Non";"Non"
2021;"01000";"2090037";"29";"kg";"Non";"Non"
2021;"01000";"2090041";"4.5";"kg";"Non";"Non"
2021;"01000";"2090050";"2064";"kg";"Non";"Non"
2021;"01000";"2090093";"200";"l";"Non";"Non"
2021;"01000";"2090111";"50.46";"l";"Non";"Non"
2021;"01000";"2090117";"20";"l";"Non";"Non"
2021;"01000";"2090146";"123.75";"l";"Oui";"Non"
2021;"01000";"2090153";"2";"kg";"Non";"Non"
2021;"01000";"2090188";"100";"l";"Non";"Non"
2021;"01000";"2090199";"10.75";"l";"Oui";"Non"
2021;"01000";"2090200";"25.5";"l";"Oui";"Non"
2021;"01000";"2100009";"0.90";"kg";"Non";"Non"
2021;"01000";"2100030";"260";"kg";"Non";"Non"
2021;"01000";"2100051";"1000";"l";"Non";"Non"
2021;"01000";"2100052";"25";"l";"Non";"Non"
2021;"01000";"2100056";"5";"l";"Non";"Non"
2021;"01000";"2100108";"65";"l";"Non";"Non"
2021;"01000";"2100206";"180";"l";"Non";"Non"
2021;"01000";"2110040";"0.6";"kg";"Oui";"Non"
2021;"01000";"2110102";"36.90";"l";"Non";"Non"
2021;"01000";"2110111";"230";"l";"Non";"Non"
2021;"01000";"2110149";"113.6";"l";"Oui";"Non"
2021;"01000";"2110150";"25.1";"l";"Oui";"Non"
2021;"01000";"2110162";"3";"l";"Non";"Non"
2021;"01000";"2110180";"2.78";"kg";"Oui";"Non"
2021;"01000";"2110196";"0.3";"kg";"Oui";"Non"
2021;"01000";"2120041";"518.30";"l";"Non";"Non"
2021;"01000";"2120048";"54";"l";"Non";"Non"
2021;"01000";"2120089";"10";"l";"Non";"Non"
2021;"01000";"2120120";"15";"l";"Non";"Non"
2021;"01000";"2120143";"20";"l";"Non";"Non"
2021;"01000";"2130063";"15";"l";"Non";"Non"
2021;"01000";"2130086";"180";"kg";"Non";"Non"
2021;"01000";"2130126";"66";"kg";"Oui";"Non"
2021;"01000";"2130140";"80";"l";"Non";"Non"
2021;"01000";"2130153";"118.95";"l";"Oui";"Non"
2021;"01000";"2130253";"30";"l";"Non";"Non"
2021;"01000";"2140040";"10";"kg";"Non";"Non"
2021;"01000";"2140121";"340.38";"l";"Oui";"Non"
2021;"01000";"2140167";"39.08";"l";"Oui";"Non"
2021;"01000";"2140193";"10";"l";"Oui";"Non"
2021;"01000";"2140252";"215.35";"kg";"Oui";"Non"
2021;"01000";"2150028";"30";"l";"Non";"Non"
2021;"01000";"2150417";"2.29";"kg";"Oui";"Non"
2021;"01000";"2150757";"10";"l";"Non";"Non"
2021;"01000";"2150790";"410.05";"kg";"Oui";"Non"
2021;"01000";"2160115";"254.2";"l";"Oui";"Non"
2021;"01000";"2160226";"20.02";"kg";"Non";"Non"
2021;"01000";"2160384";"5";"l";"Non";"Non"
2021;"01000";"2160409";"10";"kg";"Non";"Non"
2021;"01000";"2160527";"10";"l";"Non";"Non"
2021;"01000";"2160615";"13.1";"kg";"Oui";"Non"
2021;"01000";"2160693";"26";"l";"Non";"Non"
2021;"01000";"2160931";"35";"l";"Non";"Non"
2021;"01000";"2160959";"50";"l";"Non";"Non"
2021;"01000";"2170243";"122.19";"l";"Oui";"Non"
2021;"01000";"2170381";"50";"l";"Non";"Non"
2021;"01000";"2170429";"50";"l";"Non";"Non"
2021;"01000";"2170685";"95";"l";"Oui";"Non"
2021;"01000";"2170711";"0.09";"kg";"Non";"Non"
2021;"01000";"2170977";"5.25";"l";"Oui";"Non"
2021;"01000";"2170978";"13.1";"l";"Oui";"Non"
2021;"01000";"2170979";"6";"kg";"Non";"Non"
2021;"01000";"2171067";"27.75";"l";"Oui";"Non"
2021;"01000";"2180124";"4.46";"l";"Non";"Non"
2021;"01000";"2180256";"35.2";"kg";"Oui";"Non"
2021;"01000";"2180275";"0.03";"kg";"Oui";"Non"
2021;"01000";"2180319";"0.8";"l";"Oui";"Non"
2021;"01000";"2180858";"0.45";"kg";"Oui";"Non"
2021;"01000";"2180888";"12.5";"l";"Oui";"Non"
2021;"01000";"2189993";"31.6";"kg";"Oui";"Non"
2021;"01000";"2190088";"2.38";"l";"Oui";"Non"
2021;"01000";"2190173";"108";"kg";"Non";"Non"
2021;"01000";"2190311";"25";"l";"Non";"Non"
2021;"01000";"2190319";"305.4";"l";"Oui";"Non"
2021;"01000";"2190346";"0.09";"kg";"Oui";"Non"
2021;"01000";"2190441";"2";"l";"Non";"Non"
2021;"01000";"2190686";"20";"l";"Non";"Non"
2021;"01000";"2190760";"42.8";"kg";"Oui";"Non"
2021;"01000";"2190808";"72.8";"l";"Oui";"Non"
2021;"01000";"2190811";"26.4";"l";"Oui";"Non"
2021;"01000";"2200059";"4.7";"l";"Oui";"Non"
2021;"01000";"2200526";"124.68";"l";"Oui";"Non"
2021;"01000";"7900708";"60";"l";"Non";"Non"
2021;"01000";"8400096";"29";"l";"Non";"Non"
2021;"01000";"8400255";"2.2";"kg";"Non";"Non"
2021;"01000";"8700196";"1";"l";"Non";"Non"
2021;"01000";"8700462";"160";"l";"Non";"Non"
2021;"01000";"8800841";"1";"l";"Non";"Non"
2021;"01000";"9000259";"0.60";"kg";"Non";"Non"
2021;"01000";"9400109";"200";"kg";"Non";"Non"
2021;"01000";"9400336";"40";"l";"Non";"Non"
2021;"01000";"9500147";"48.2";"kg";"Oui";"Non"
2021;"01000";"9600093";"7.5";"l";"Non";"Non"
2021;"01000";"9600390";"100";"l";"Non";"Non"
2021;"01000";"9800100";"40";"l";"Non";"Non"
2021;"01000";"9800182";"10";"l";"Non";"Non"
2021;"01000";"9800201";"5";"l";"Non";"Non"
2021;"01000";"9800336";"9";"l";"Non";"Non"
2021;"01000";"9800344";"0.62";"l";"Non";"Non"
2021;"01000";"9800347";"5";"l";"Non";"Non"
2021;"01000";"9800474";"15";"kg";"Non";"Non"
2021;"01000";"9800481";"57";"l";"Non";"Non"
2021;"01000";"9900227";"15";"l";"Non";"Non"
2021;"01000";"9900251";"230";"l";"Non";"Non"
2021;"01000";"9900257";"167";"kg";"Oui";"Non"
2021;"01090";"2000003";"36";"l";"Non";"Non"
2021;"01090";"2000044";"20";"l";"Non";"Non"
2021;"01090";"2000122";"0.32";"l";"Non";"Non"
2021;"01090";"2000125";"10.34";"kg";"Oui";"Non"
2021;"01090";"2000316";"2";"l";"Non";"Non"
2021;"01090";"2000369";"0.3";"kg";"Non";"Non"
2021;"01090";"2010239";"15";"l";"Non";"Non"
2021;"01090";"2010280";"78";"l";"Non";"Non"
2021;"01090";"2010531";"25";"l";"Non";"Non"
2021;"01090";"2020021";"45";"l";"Non";"Non"
2021;"01090";"2020226";"120";"l";"Non";"Non"
2021;"01090";"2020474";"20";"l";"Non";"Non"
2021;"01090";"2030071";"200";"kg";"Non";"Non"
2021;"01090";"2030255";"50";"l";"Non";"Non"
2021;"01090";"2030323";"40.65";"l";"Non";"Non"
2021;"01090";"2030342";"20";"l";"Non";"Non"
2021;"01090";"2040146";"0.75";"l";"Non";"Non"
2021;"01090";"2050046";"1";"kg";"Non";"Non"
2021;"01090";"2060050";"0.53";"l";"Non";"Non"
2021;"01090";"2060051";"34";"l";"Non";"Non"
2021;"01090";"2060088";"560";"l";"Non";"Non"
2021;"01090";"2060098";"0.01";"l";"Non";"Non"
2021;"01090";"2060127";"0.62";"l";"Non";"Non"
2021;"01090";"2060131";"3";"l";"Non";"Non"
2021;"01090";"2070184";"50";"l";"Non";"Non"
2021;"01090";"2070221";"40";"l";"Non";"Non"
2021;"01090";"2080029";"2";"l";"Non";"Non"
2021;"01090";"2080094";"9.16";"kg";"Non";"Non"
2021;"01090";"2080105";"50";"l";"Non";"Non"
2021;"01090";"2090016";"10";"l";"Non";"Non"
2021;"01090";"2090037";"8";"kg";"Non";"Non"
2021;"01090";"2090041";"2.5";"kg";"Non";"Non"
2021;"01090";"2090042";"3.55";"kg";"Non";"Non"
2021;"01090";"2090050";"5880";"kg";"Non";"Non"
2021;"01090";"2090054";"1.15";"kg";"Non";"Non"
2021;"01090";"2090093";"120";"l";"Non";"Non"
