"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2020;"20000";"2010023";"68";"l";"Non";"Non"
2020;"20000";"2010513";"1";"kg";"Non";"Non"
2020;"20000";"2020241";"0.5";"kg";"Non";"Non"
2020;"20000";"2050046";"2";"kg";"Non";"Non"
2020;"20000";"2080038";"10";"l";"Non";"Non"
2020;"20000";"2090093";"60";"l";"Non";"Non"
2020;"20000";"2090188";"60";"l";"Non";"Non"
2020;"20000";"2110086";"50";"l";"Non";"Non"
2020;"20000";"2130153";"1.09";"l";"Oui";"Non"
2020;"20000";"2130212";"5";"kg";"Non";"Non"
2020;"20000";"2140085";"30";"l";"Non";"Non"
2020;"20000";"2140090";"1";"l";"Non";"Non"
2020;"20000";"2150104";"60";"l";"Non";"Non"
2020;"20000";"2150140";"160";"l";"Non";"Non"
2020;"20000";"2170110";"10";"l";"Non";"Non"
2020;"20000";"2170412";"5";"l";"Non";"Non"
2020;"20000";"5100219";"100";"kg";"Non";"Non"
2020;"20000";"7200313";"20";"l";"Non";"Non"
2020;"20000";"8900681";"5";"l";"Non";"Non"
2020;"20000";"9000222";"10";"l";"Non";"Non"
2020;"20000";"9100296";"70";"l";"Non";"Non"
2020;"20000";"9200482";"3";"kg";"Non";"Non"
2020;"20000";"9300504";"120";"l";"Non";"Non"
2020;"20000";"9400162";"100";"l";"Non";"Non"
2020;"20000";"9500452";"45";"kg";"Non";"Non"
2020;"20000";"9600025";"12";"kg";"Non";"Non"
2020;"20000";"9800336";"3";"l";"Non";"Non"
2020;"20090";"2010023";"28";"l";"Non";"Non"
2020;"20090";"2010130";"10";"kg";"Non";"Non"
2020;"20090";"2010513";"2";"kg";"Non";"Non"
2020;"20090";"2020241";"1";"kg";"Non";"Non"
2020;"20090";"2030332";"6";"l";"Oui";"Non"
2020;"20090";"2050046";"0.5";"kg";"Non";"Non"
2020;"20090";"2060084";"1";"kg";"Non";"Non"
2020;"20090";"2060098";"36";"l";"Non";"Non"
2020;"20090";"2070107";"15";"l";"Non";"Non"
2020;"20090";"2080038";"5";"l";"Non";"Non"
2020;"20090";"2080136";"2";"kg";"Non";"Non"
2020;"20090";"2090116";"65";"l";"Non";"Non"
2020;"20090";"2090127";"5";"l";"Non";"Non"
2020;"20090";"2090160";"100";"l";"Non";"Non"
2020;"20090";"2100038";"350";"kg";"Non";"Non"
2020;"20090";"2100066";"3.5";"kg";"Non";"Non"
2020;"20090";"2110086";"1";"l";"Non";"Non"
2020;"20090";"2110141";"15";"l";"Non";"Non"
2020;"20090";"2120048";"1";"l";"Non";"Non"
2020;"20090";"2120089";"3";"l";"Non";"Non"
2020;"20090";"2140085";"3";"l";"Non";"Non"
2020;"20090";"2150140";"4";"l";"Non";"Non"
2020;"20090";"2170412";"5";"l";"Non";"Non"
2020;"20090";"2190198";"200";"l";"Non";"Non"
2020;"20090";"5100219";"400";"kg";"Non";"Non"
2020;"20090";"6800403";"20";"kg";"Non";"Non"
2020;"20090";"7700216";"230";"l";"Non";"Non"
2020;"20090";"8400528";"5";"l";"Non";"Non"
2020;"20090";"9000144";"5";"l";"Non";"Non"
2020;"20090";"9300189";"5";"l";"Oui";"Non"
2020;"20090";"9300504";"40";"l";"Non";"Non"
2020;"20090";"9500341";"60";"kg";"Oui";"Non"
2020;"20090";"9500452";"255";"kg";"Non";"Non"
2020;"20090";"9500568";"1";"kg";"Non";"Non"
2020;"20090";"9700164";"10";"kg";"Non";"Non"
2020;"20090";"9800144";"0.24";"kg";"Non";"Non"
2020;"20090";"9800336";"20";"l";"Non";"Non"
2020;"20100";"2000018";"800";"kg";"Non";"Non"
2020;"20100";"2010023";"58";"l";"Non";"Non"
2020;"20100";"2020219";"30";"l";"Non";"Non"
2020;"20100";"2030457";"1";"kg";"Non";"Non"
2020;"20100";"2050046";"0.5";"kg";"Non";"Non"
2020;"20100";"2060050";"6";"l";"Non";"Non"
2020;"20100";"2060084";"1";"kg";"Non";"Non"
2020;"20100";"2060085";"1";"l";"Non";"Non"
2020;"20100";"2060098";"37.5";"l";"Non";"Non"
2020;"20100";"2070107";"6";"l";"Non";"Non"
2020;"20100";"2070133";"5";"l";"Non";"Non"
2020;"20100";"2080038";"160";"l";"Non";"Non"
2020;"20100";"2090001";"6";"l";"Non";"Non"
2020;"20100";"2090119";"290";"l";"Non";"Non"
2020;"20100";"2090127";"10";"l";"Non";"Non"
2020;"20100";"2090137";"60";"kg";"Non";"Non"
2020;"20100";"2090160";"120";"l";"Non";"Non"
2020;"20100";"2090188";"420";"l";"Non";"Non"
2020;"20100";"2100038";"1750";"kg";"Non";"Non"
2020;"20100";"2100181";"180";"kg";"Non";"Non"
2020;"20100";"2100231";"180";"kg";"Non";"Non"
2020;"20100";"2110006";"300";"kg";"Non";"Non"
2020;"20100";"2110073";"8";"l";"Non";"Non"
2020;"20100";"2110101";"40";"l";"Non";"Non"
2020;"20100";"2110141";"5";"l";"Non";"Non"
2020;"20100";"2120030";"12";"kg";"Non";"Non"
2020;"20100";"2120048";"42";"l";"Non";"Non"
2020;"20100";"2120219";"1.25";"l";"Non";"Non"
2020;"20100";"2130049";"15";"l";"Non";"Non"
2020;"20100";"2130152";"13";"l";"Non";"Non"
2020;"20100";"2140127";"10";"kg";"Non";"Non"
2020;"20100";"2140164";"30";"kg";"Non";"Non"
2020;"20100";"2140215";"46.37";"kg";"Non";"Non"
2020;"20100";"2140255";"20";"l";"Non";"Non"
