"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2020;"97117";"2060131";"5";"l";"Oui";"Non"
2020;"97117";"2120048";"6";"l";"Non";"Non"
2020;"97118";"2000327";"5";"l";"Non";"Non"
2020;"97118";"2060050";"0.25";"l";"Non";"Non"
2020;"97118";"2090132";"3";"l";"Non";"Non"
2020;"97118";"2100001";"5";"l";"Non";"Non"
2020;"97118";"2100060";"10";"l";"Non";"Non"
2020;"97118";"2100181";"1.5";"kg";"Non";"Non"
2020;"97118";"9800054";"9";"kg";"Non";"Non"
2020;"97118";"9800245";"20";"kg";"Non";"Non"
2020;"97122";"2060131";"2400";"l";"Oui";"Non"
2020;"97122";"2100066";"7";"kg";"Non";"Non"
2020;"97123";"9500485";"5";"l";"Oui";"Non"
2020;"97130";"2090127";"50";"l";"Non";"Non"
2020;"97130";"9300504";"60";"l";"Non";"Non"
2020;"97133";"2090199";"15";"l";"Oui";"Non"
2020;"97133";"8800841";"1";"l";"Non";"Non"
2020;"97133";"9800336";"0.75";"l";"Non";"Non"
2020;"97160";"2050046";"60";"kg";"Non";"Non"
2020;"97160";"2090094";"300";"kg";"Non";"Non"
2020;"97160";"2090136";"60";"l";"Non";"Non"
2020;"97160";"2100122";"4.2";"kg";"Non";"Non"
2020;"97160";"2110073";"30";"l";"Non";"Non"
2020;"97160";"2120092";"10";"l";"Non";"Non"
2020;"97160";"2130079";"20";"l";"Non";"Non"
2020;"97160";"2140165";"10";"kg";"Non";"Non"
2020;"97160";"7500569";"20";"kg";"Non";"Non"
2020;"97160";"9500568";"80";"kg";"Non";"Non"
