"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2021;"00000";"1030003";"7197.14";"l";"Oui";"Non"
2021;"00000";"2000003";"316";"l";"Non";"Non"
2021;"00000";"2000017";"28.18";"l";"Oui";"Non"
2021;"00000";"2000018";"100119.67";"kg";"Non";"Non"
2021;"00000";"2000044";"471";"l";"Non";"Non"
2021;"00000";"2000046";"345";"l";"Non";"Non"
2021;"00000";"2000071";"2";"kg";"Oui";"Non"
2021;"00000";"2000083";"10";"kg";"Non";"Non"
2021;"00000";"2000087";"56.2";"kg";"Non";"Non"
2021;"00000";"2000089";"150";"kg";"Oui";"Non"
2021;"00000";"2000122";"6590.05";"l";"Non";"Non"
2021;"00000";"2000125";"18099.63";"kg";"Oui";"Non"
2021;"00000";"2000201";"12652.73";"l";"Non";"Non"
2021;"00000";"2000202";"545";"l";"Non";"Non"
2021;"00000";"2000205";"0.9";"kg";"Non";"Non"
2021;"00000";"2000210";"60";"l";"Non";"Non"
2021;"00000";"2000228";"78";"kg";"Oui";"Non"
2021;"00000";"2000294";"79.11";"kg";"Non";"Non"
2021;"00000";"2000299";"214.75";"l";"Non";"Non"
2021;"00000";"2000301";"430";"l";"Non";"Non"
2021;"00000";"2000316";"1080";"l";"Non";"Non"
2021;"00000";"2000324";"21";"l";"Non";"Non"
2021;"00000";"2000327";"2540.19";"l";"Non";"Non"
2021;"00000";"2000336";"0.02";"kg";"Non";"Non"
2021;"00000";"2000369";"0.1";"kg";"Non";"Non"
2021;"00000";"2000380";"1035";"l";"Non";"Non"
2021;"00000";"2000390";"2.5";"kg";"Non";"Non"
2021;"00000";"2000510";"104";"kg";"Oui";"Non"
2021;"00000";"2000517";"11562.20";"l";"Non";"Non"
2021;"00000";"2000536";"25.90";"kg";"Non";"Non"
2021;"00000";"2010023";"1517.98";"l";"Non";"Non"
2021;"00000";"2010027";"5";"l";"Non";"Non"
2021;"00000";"2010030";"280.1";"l";"Non";"Non"
2021;"00000";"2010035";"20";"l";"Non";"Non"
2021;"00000";"2010099";"968.95";"l";"Oui";"Non"
2021;"00000";"2010100";"859.10";"l";"Oui";"Non"
2021;"00000";"2010101";"690.45";"l";"Oui";"Non"
2021;"00000";"2010118";"441.24";"kg";"Non";"Non"
2021;"00000";"2010130";"11804.48";"kg";"Non";"Non"
2021;"00000";"2010158";"75";"l";"Non";"Non"
2021;"00000";"2010239";"55";"l";"Non";"Non"
2021;"00000";"2010240";"5";"l";"Non";"Non"
2021;"00000";"2010280";"404.26";"l";"Non";"Non"
2021;"00000";"2010282";"943";"l";"Non";"Non"
2021;"00000";"2010398";"2274.27";"kg";"Non";"Non"
2021;"00000";"2010410";"2515.98";"kg";"Oui";"Non"
2021;"00000";"2010415";"10";"l";"Non";"Non"
2021;"00000";"2010426";"30";"kg";"Non";"Non"
2021;"00000";"2010427";"4";"l";"Non";"Non"
2021;"00000";"2010494";"5";"l";"Oui";"Non"
2021;"00000";"2010495";"165";"kg";"Non";"Non"
2021;"00000";"2010509";"830.3";"kg";"Non";"Non"
2021;"00000";"2010513";"678.5";"kg";"Non";"Non"
