"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2021;"97400";"2000044";"5";"l";"Non";"Non"
2021;"97400";"2000517";"2";"l";"Non";"Non"
2021;"97400";"2010023";"13";"l";"Non";"Non"
2021;"97400";"2010282";"13";"l";"Non";"Non"
2021;"97400";"2060098";"2.4";"l";"Non";"Non"
2021;"97400";"2080136";"2";"kg";"Non";"Non"
2021;"97400";"2090136";"10";"l";"Non";"Non"
2021;"97400";"2100026";"3";"l";"Non";"Non"
2021;"97400";"2100122";"0.6";"kg";"Non";"Non"
2021;"97400";"2110012";"2";"l";"Non";"Non"
2021;"97400";"2110086";"16";"l";"Non";"Non"
2021;"97400";"2110115";"10";"l";"Non";"Non"
2021;"97400";"2110143";"3";"l";"Non";"Non"
2021;"97400";"2130075";"20";"kg";"Non";"Non"
2021;"97400";"2130115";"35.2";"kg";"Non";"Non"
2021;"97400";"2130251";"1";"l";"Non";"Non"
2021;"97400";"2140085";"7";"l";"Non";"Non"
2021;"97400";"2150140";"200";"l";"Non";"Non"
2021;"97400";"2160272";"0.25";"l";"Non";"Non"
2021;"97400";"8300025";"1";"l";"Non";"Non"
2021;"97400";"8400600";"3";"l";"Non";"Non"
2021;"97400";"8500174";"1";"l";"Non";"Non"
2021;"97400";"8900564";"1";"l";"Non";"Non"
2021;"97400";"9200215";"10";"kg";"Non";"Non"
2021;"97400";"9300504";"20";"l";"Non";"Non"
2021;"97400";"9500568";"1";"kg";"Non";"Non"
2021;"97400";"9600025";"6";"kg";"Non";"Non"
2021;"97400";"9700332";"1";"l";"Non";"Non"
2021;"97400";"9800336";"7.25";"l";"Non";"Non"
2021;"97400";"9900227";"20";"l";"Non";"Non"
2021;"97410";"2000044";"17";"l";"Non";"Non"
2021;"97410";"2000517";"69";"l";"Non";"Non"
2021;"97410";"2000519";"90";"l";"Non";"Non"
2021;"97410";"2010023";"91";"l";"Non";"Non"
2021;"97410";"2010282";"1013";"l";"Non";"Non"
2021;"97410";"2010602";"24";"kg";"Non";"Non"
2021;"97410";"2020226";"3";"l";"Non";"Non"
2021;"97410";"2060084";"21";"kg";"Non";"Non"
2021;"97410";"2060088";"15";"l";"Non";"Non"
2021;"97410";"2060098";"26.6";"l";"Non";"Non"
2021;"97410";"2060113";"0.75";"l";"Non";"Non"
2021;"97410";"2060130";"77";"l";"Non";"Non"
2021;"97410";"2080060";"17";"l";"Non";"Non"
2021;"97410";"2080136";"1";"kg";"Non";"Non"
2021;"97410";"2090127";"25";"l";"Non";"Non"
2021;"97410";"2090136";"20";"l";"Non";"Non"
2021;"97410";"2100026";"43";"l";"Non";"Non"
2021;"97410";"2100122";"8.7";"kg";"Non";"Non"
2021;"97410";"2100212";"4";"kg";"Non";"Non"
2021;"97410";"2100231";"10";"kg";"Non";"Non"
2021;"97410";"2110012";"42";"l";"Non";"Non"
2021;"97410";"2110073";"4";"l";"Non";"Non"
2021;"97410";"2110086";"20";"l";"Non";"Non"
2021;"97410";"2110101";"15";"l";"Non";"Non"
2021;"97410";"2110115";"18";"l";"Non";"Non"
2021;"97410";"2110143";"5";"l";"Non";"Non"
2021;"97410";"2120048";"18";"l";"Non";"Non"
2021;"97410";"2120067";"6";"kg";"Non";"Non"
2021;"97410";"2130075";"60";"kg";"Non";"Non"
2021;"97410";"2130092";"3";"l";"Non";"Non"
2021;"97410";"2130115";"35.55";"kg";"Non";"Non"
2021;"97410";"2130244";"11";"l";"Non";"Non"
2021;"97410";"2130251";"4";"l";"Non";"Non"
2021;"97410";"2140085";"57";"l";"Non";"Non"
2021;"97410";"2140090";"4";"l";"Non";"Non"
2021;"97410";"2140118";"50";"kg";"Non";"Non"
2021;"97410";"2140165";"11";"kg";"Non";"Non"
2021;"97410";"2140201";"37";"l";"Non";"Non"
2021;"97410";"2150140";"845";"l";"Non";"Non"
2021;"97410";"2160272";"3";"l";"Non";"Non"
2021;"97410";"2160608";"2";"l";"Non";"Non"
2021;"97410";"2160841";"1";"kg";"Non";"Non"
2021;"97410";"2160842";"3";"kg";"Non";"Non"
2021;"97410";"2170042";"25";"l";"Non";"Non"
2021;"97410";"2190148";"1";"l";"Non";"Non"
2021;"97410";"5100219";"75";"kg";"Non";"Non"
2021;"97410";"7500716";"130";"kg";"Non";"Non"
2021;"97410";"7600008";"21";"l";"Non";"Non"
2021;"97410";"8300025";"6";"l";"Non";"Non"
2021;"97410";"8400600";"11";"l";"Non";"Non"
2021;"97410";"8500174";"68.75";"l";"Non";"Non"
2021;"97410";"8600243";"10";"l";"Non";"Non"
2021;"97410";"8700462";"20";"l";"Non";"Non"
2021;"97410";"8800395";"5";"l";"Non";"Non"
2021;"97410";"8800841";"7";"l";"Non";"Non"
2021;"97410";"8900681";"30";"l";"Non";"Non"
2021;"97410";"9200159";"4";"l";"Non";"Non"
2021;"97410";"9200215";"60";"kg";"Non";"Non"
2021;"97410";"9300504";"140";"l";"Non";"Non"
2021;"97410";"9500568";"33";"kg";"Non";"Non"
2021;"97410";"9500628";"6";"kg";"Non";"Non"
2021;"97410";"9600025";"27";"kg";"Non";"Non"
2021;"97410";"9700332";"41";"l";"Non";"Non"
2021;"97410";"9800144";"3.62";"kg";"Non";"Non"
2021;"97410";"9800219";"20";"l";"Non";"Non"
2021;"97410";"9800244";"1.5";"kg";"Non";"Non"
2021;"97410";"9800336";"97.25";"l";"Non";"Non"
2021;"97410";"9800484";"11";"l";"Non";"Non"
2021;"97410";"9900227";"50";"l";"Non";"Non"
2021;"97410";"9900242";"90";"kg";"Non";"Non"
2021;"97411";"2010282";"21";"l";"Non";"Non"
2021;"97411";"2060098";"2.1";"l";"Non";"Non"
2021;"97411";"2100026";"1";"l";"Non";"Non"
2021;"97411";"2110012";"7";"l";"Non";"Non"
2021;"97411";"2110115";"5";"l";"Non";"Non"
2021;"97411";"2130075";"5";"kg";"Non";"Non"
2021;"97411";"2130251";"1";"l";"Non";"Non"
2021;"97411";"2140085";"14";"l";"Non";"Non"
2021;"97411";"2150140";"10";"l";"Non";"Non"
2021;"97411";"2170042";"15";"l";"Non";"Non"
2021;"97411";"5100219";"25";"kg";"Non";"Non"
2021;"97411";"7500716";"105";"kg";"Non";"Non"
2021;"97411";"8500174";"2";"l";"Non";"Non"
2021;"97411";"9200215";"15";"kg";"Non";"Non"
2021;"97411";"9700332";"2";"l";"Non";"Non"
2021;"97411";"9800144";"2.12";"kg";"Non";"Non"
2021;"97411";"9800336";"2";"l";"Non";"Non"
2021;"97411";"9900037";"1";"kg";"Non";"Non"
2021;"97411";"9900242";"20";"kg";"Non";"Non"
2021;"97413";"2000044";"41";"l";"Non";"Non"
2021;"97413";"2000517";"8";"l";"Non";"Non"
2021;"97413";"2010023";"6";"l";"Non";"Non"
2021;"97413";"2010282";"24";"l";"Non";"Non"
2021;"97413";"2060084";"15";"kg";"Non";"Non"
2021;"97413";"2060098";"5.3";"l";"Non";"Non"
2021;"97413";"2060130";"1";"l";"Non";"Non"
2021;"97413";"2060194";"24";"kg";"Non";"Non"
2021;"97413";"2070136";"10";"kg";"Non";"Non"
2021;"97413";"2090136";"20";"l";"Non";"Non"
2021;"97413";"2100026";"11";"l";"Non";"Non"
2021;"97413";"2100122";"2.7";"kg";"Non";"Non"
2021;"97413";"2100212";"1";"kg";"Non";"Non"
2021;"97413";"2110012";"12";"l";"Non";"Non"
2021;"97413";"2110073";"1";"l";"Non";"Non"
2021;"97413";"2110101";"25";"l";"Non";"Non"
2021;"97413";"2110115";"27";"l";"Non";"Non"
2021;"97413";"2110143";"2";"l";"Non";"Non"
2021;"97413";"2120067";"27";"kg";"Non";"Non"
2021;"97413";"2120092";"5";"l";"Non";"Non"
2021;"97413";"2130075";"50";"kg";"Non";"Non"
2021;"97413";"2130115";"1.76";"kg";"Non";"Non"
2021;"97413";"2130251";"2";"l";"Non";"Non"
2021;"97413";"2140085";"15";"l";"Non";"Non"
2021;"97413";"2140118";"30";"kg";"Non";"Non"
2021;"97413";"2140165";"2";"kg";"Non";"Non"
2021;"97413";"2140201";"1";"l";"Non";"Non"
2021;"97413";"2150140";"730";"l";"Non";"Non"
2021;"97413";"7500716";"10";"kg";"Non";"Non"
2021;"97413";"8400600";"2";"l";"Non";"Non"
2021;"97413";"8500174";"2";"l";"Non";"Non"
2021;"97413";"8600243";"100";"l";"Non";"Non"
2021;"97413";"8800841";"3.5";"l";"Non";"Non"
2021;"97413";"8900564";"2";"l";"Non";"Non"
2021;"97413";"8900677";"5";"kg";"Non";"Non"
2021;"97413";"8900681";"15";"l";"Non";"Non"
2021;"97413";"9200159";"11";"l";"Non";"Non"
2021;"97413";"9200215";"45";"kg";"Non";"Non"
2021;"97413";"9500568";"6";"kg";"Non";"Non"
2021;"97413";"9500628";"39";"kg";"Non";"Non"
2021;"97413";"9700332";"62";"l";"Non";"Non"
2021;"97413";"9800144";"3";"kg";"Non";"Non"
2021;"97413";"9800336";"39.5";"l";"Non";"Non"
2021;"97413";"9900227";"10";"l";"Non";"Non"
2021;"97413";"9900242";"30";"kg";"Non";"Non"
2021;"97414";"2000044";"27";"l";"Non";"Non"
2021;"97414";"2000517";"9";"l";"Non";"Non"
2021;"97414";"2000519";"10";"l";"Non";"Non"
2021;"97414";"2010023";"7";"l";"Non";"Non"
2021;"97414";"2010282";"106";"l";"Non";"Non"
2021;"97414";"2060084";"8";"kg";"Non";"Non"
2021;"97414";"2060098";"18.3";"l";"Non";"Non"
2021;"97414";"2060130";"9";"l";"Non";"Non"
2021;"97414";"2060194";"12";"kg";"Non";"Non"
2021;"97414";"2080060";"2";"l";"Non";"Non"
2021;"97414";"2080114";"10";"l";"Non";"Non"
2021;"97414";"2080129";"3";"l";"Non";"Non"
2021;"97414";"2080136";"1";"kg";"Non";"Non"
2021;"97414";"2090127";"10";"l";"Non";"Non"
2021;"97414";"2100026";"6";"l";"Non";"Non"
2021;"97414";"2100122";"5.4";"kg";"Non";"Non"
2021;"97414";"2100231";"12";"kg";"Non";"Non"
2021;"97414";"2110012";"7";"l";"Non";"Non"
2021;"97414";"2110073";"1";"l";"Non";"Non"
2021;"97414";"2110086";"3";"l";"Non";"Non"
2021;"97414";"2110101";"30";"l";"Non";"Non"
2021;"97414";"2110115";"18";"l";"Non";"Non"
2021;"97414";"2110143";"2";"l";"Non";"Non"
2021;"97414";"2120048";"6";"l";"Non";"Non"
2021;"97414";"2130075";"40";"kg";"Non";"Non"
2021;"97414";"2130115";"12.32";"kg";"Non";"Non"
2021;"97414";"2130244";"1";"l";"Non";"Non"
2021;"97414";"2130251";"2";"l";"Non";"Non"
2021;"97414";"2140085";"69";"l";"Non";"Non"
2021;"97414";"2140165";"1";"kg";"Non";"Non"
2021;"97414";"2140201";"27";"l";"Non";"Non"
2021;"97414";"2150140";"590";"l";"Non";"Non"
2021;"97414";"2160272";"0.25";"l";"Non";"Non"
2021;"97414";"2190148";"1";"l";"Non";"Non"
2021;"97414";"7500716";"50";"kg";"Non";"Non"
2021;"97414";"7600008";"1";"l";"Non";"Non"
2021;"97414";"8300025";"3";"l";"Non";"Non"
2021;"97414";"8500174";"17.5";"l";"Non";"Non"
2021;"97414";"8800029";"5";"l";"Non";"Non"
2021;"97414";"8800841";"3";"l";"Non";"Non"
2021;"97414";"9200159";"1";"l";"Non";"Non"
2021;"97414";"9200215";"2.5";"kg";"Non";"Non"
2021;"97414";"9300504";"140";"l";"Non";"Non"
2021;"97414";"9500568";"2";"kg";"Non";"Non"
2021;"97414";"9600025";"2";"kg";"Non";"Non"
2021;"97414";"9700332";"26";"l";"Non";"Non"
2021;"97414";"9800144";"0.25";"kg";"Non";"Non"
2021;"97414";"9800336";"51.25";"l";"Non";"Non"
2021;"97414";"9900227";"15";"l";"Non";"Non"
2021;"97414";"9900242";"10";"kg";"Non";"Non"
2021;"97416";"2000044";"5";"l";"Non";"Non"
2021;"97416";"2010282";"1";"l";"Non";"Non"
2021;"97416";"2080136";"1";"kg";"Non";"Non"
2021;"97416";"2130075";"10";"kg";"Non";"Non"
2021;"97416";"2140085";"3";"l";"Non";"Non"
2021;"97416";"7500716";"20";"kg";"Non";"Non"
2021;"97416";"8400600";"1";"l";"Non";"Non"
2021;"97416";"8800841";"0.5";"l";"Non";"Non"
2021;"97416";"9700332";"4";"l";"Non";"Non"
2021;"97416";"9800219";"5";"l";"Non";"Non"
2021;"97416";"9800336";"1";"l";"Non";"Non"
2021;"97417";"2000517";"1";"l";"Non";"Non"
2021;"97417";"2060098";"0.8";"l";"Non";"Non"
2021;"97417";"2090127";"5";"l";"Non";"Non"
2021;"97417";"2110143";"1";"l";"Non";"Non"
2021;"97417";"2110149";"0.89";"l";"Oui";"Non"
2021;"97417";"2130115";"7.04";"kg";"Non";"Non"
2021;"97418";"2000044";"73";"l";"Non";"Non"
2021;"97418";"2000299";"3";"l";"Non";"Non"
2021;"97418";"2000517";"103";"l";"Non";"Non"
2021;"97418";"2000519";"115";"l";"Non";"Non"
2021;"97418";"2010023";"66";"l";"Non";"Non"
2021;"97418";"2010282";"445";"l";"Non";"Non"
2021;"97418";"2010602";"456";"kg";"Non";"Non"
2021;"97418";"2060050";"3";"l";"Non";"Non"
2021;"97418";"2060084";"84";"kg";"Non";"Non"
2021;"97418";"2060098";"36.2";"l";"Non";"Non"
2021;"97418";"2060113";"1.25";"l";"Non";"Non"
2021;"97418";"2060194";"12";"kg";"Non";"Non"
2021;"97418";"2070136";"340";"kg";"Non";"Non"
2021;"97418";"2080060";"4";"l";"Non";"Non"
2021;"97418";"2080098";"5";"l";"Non";"Non"
2021;"97418";"2080114";"600";"l";"Non";"Non"
2021;"97418";"2080129";"2";"l";"Non";"Non"
2021;"97418";"2080136";"3";"kg";"Non";"Non"
2021;"97418";"2090127";"40";"l";"Non";"Non"
2021;"97418";"2090136";"370";"l";"Non";"Non"
2021;"97418";"2100026";"38";"l";"Non";"Non"
2021;"97418";"2100122";"18.3";"kg";"Non";"Non"
2021;"97418";"2100212";"1";"kg";"Non";"Non"
2021;"97418";"2100231";"45";"kg";"Non";"Non"
2021;"97418";"2110012";"49";"l";"Non";"Non"
2021;"97418";"2110073";"2";"l";"Non";"Non"
2021;"97418";"2110086";"46";"l";"Non";"Non"
2021;"97418";"2110101";"75";"l";"Non";"Non"
2021;"97418";"2110115";"417";"l";"Non";"Non"
2021;"97418";"2110141";"15";"l";"Non";"Non"
2021;"97418";"2110143";"36";"l";"Non";"Non"
2021;"97418";"2120048";"9";"l";"Non";"Non"
2021;"97418";"2120067";"28";"kg";"Non";"Non"
2021;"97418";"2120092";"5";"l";"Non";"Non"
2021;"97418";"2130075";"385";"kg";"Non";"Non"
2021;"97418";"2130092";"2";"l";"Non";"Non"
2021;"97418";"2130115";"5.28";"kg";"Non";"Non"
2021;"97418";"2130152";"3";"l";"Non";"Non"
2021;"97418";"2130212";"15";"kg";"Non";"Non"
2021;"97418";"2130244";"71";"l";"Non";"Non"
2021;"97418";"2130251";"1";"l";"Non";"Non"
2021;"97418";"2140085";"92";"l";"Non";"Non"
2021;"97418";"2140090";"8";"l";"Non";"Non"
2021;"97418";"2140118";"840";"kg";"Non";"Non"
2021;"97418";"2140165";"17";"kg";"Non";"Non"
2021;"97418";"2140201";"45";"l";"Non";"Non"
2021;"97418";"2150140";"1635";"l";"Non";"Non"
2021;"97418";"2160272";"0.75";"l";"Non";"Non"
2021;"97418";"2160841";"2";"kg";"Non";"Non"
2021;"97418";"2160842";"21";"kg";"Non";"Non"
2021;"97418";"2170042";"25";"l";"Non";"Non"
2021;"97418";"2171174";"6";"l";"Non";"Non"
2021;"97418";"2180735";"10";"l";"Non";"Non"
2021;"97418";"5100219";"50";"kg";"Non";"Non"
2021;"97418";"7500716";"325";"kg";"Non";"Non"
2021;"97418";"7600008";"2";"l";"Non";"Non"
2021;"97418";"8300025";"8";"l";"Non";"Non"
2021;"97418";"8400528";"1";"l";"Non";"Non"
2021;"97418";"8400600";"5";"l";"Non";"Non"
2021;"97418";"8500174";"66.5";"l";"Non";"Non"
2021;"97418";"8600243";"80";"l";"Non";"Non"
2021;"97418";"8700462";"60";"l";"Non";"Non"
2021;"97418";"8800029";"20";"l";"Non";"Non"
2021;"97418";"8800841";"27.5";"l";"Non";"Non"
2021;"97418";"8900564";"1";"l";"Non";"Non"
2021;"97418";"8900677";"15";"kg";"Non";"Non"
2021;"97418";"8900681";"10";"l";"Non";"Non"
2021;"97418";"9200159";"11";"l";"Non";"Non"
2021;"97418";"9200215";"347.5";"kg";"Non";"Non"
