"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2020;"00000";"1030003";"5445.52";"l";"Oui";"Non"
2020;"00000";"2000003";"148";"l";"Non";"Non"
2020;"00000";"2000017";"0.26";"l";"Oui";"Non"
2020;"00000";"2000018";"33966.7305";"kg";"Non";"Non"
2020;"00000";"2000044";"106";"l";"Non";"Non"
2020;"00000";"2000046";"665";"l";"Non";"Non"
2020;"00000";"2000087";"12.92";"kg";"Non";"Non"
2020;"00000";"2000101";"10";"l";"Non";"Non"
2020;"00000";"2000105";"58.8";"kg";"Oui";"Non"
2020;"00000";"2000122";"11437.97";"l";"Non";"Non"
2020;"00000";"2000125";"21438.05";"kg";"Oui";"Non"
2020;"00000";"2000191";"396.28";"l";"Non";"Non"
2020;"00000";"2000201";"12858.0501";"l";"Non";"Non"
2020;"00000";"2000202";"340";"l";"Non";"Non"
2020;"00000";"2000294";"73.37";"kg";"Non";"Non"
2020;"00000";"2000299";"191.25";"l";"Non";"Non"
2020;"00000";"2000301";"270";"l";"Non";"Non"
2020;"00000";"2000316";"263";"l";"Non";"Non"
2020;"00000";"2000324";"5";"l";"Non";"Non"
2020;"00000";"2000327";"950.1";"l";"Non";"Non"
2020;"00000";"2000332";"555";"l";"Non";"Non"
2020;"00000";"2000338";"330";"kg";"Non";"Non"
2020;"00000";"2000369";"3.5";"kg";"Non";"Non"
2020;"00000";"2000380";"1150";"l";"Non";"Non"
2020;"00000";"2000510";"6927.61";"kg";"Oui";"Non"
2020;"00000";"2000517";"4406.18";"l";"Non";"Non"
2020;"00000";"2000536";"11.77";"kg";"Non";"Non"
2020;"00000";"2010023";"232.81";"l";"Non";"Non"
2020;"00000";"2010025";"30";"l";"Non";"Non"
2020;"00000";"2010030";"254";"l";"Non";"Non"
2020;"00000";"2010035";"40";"l";"Oui";"Non"
2020;"00000";"2010099";"964.50";"l";"Oui";"Non"
2020;"00000";"2010100";"756.25";"l";"Oui";"Non"
2020;"00000";"2010101";"516.75";"l";"Oui";"Non"
2020;"00000";"2010118";"63.54";"kg";"Non";"Non"
2020;"00000";"2010130";"471.35";"kg";"Non";"Non"
2020;"00000";"2010158";"45";"l";"Non";"Non"
2020;"00000";"2010206";"0.5";"kg";"Non";"Non"
2020;"00000";"2010239";"35";"l";"Non";"Non"
2020;"00000";"2010240";"5";"l";"Non";"Non"
2020;"00000";"2010262";"70.5";"l";"Non";"Non"
2020;"00000";"2010280";"187";"l";"Non";"Non"
2020;"00000";"2010282";"199";"l";"Non";"Non"
2020;"00000";"2010284";"4";"l";"Oui";"Non"
2020;"00000";"2010349";"125";"l";"Non";"Non"
2020;"00000";"2010398";"40";"kg";"Non";"Non"
2020;"00000";"2010410";"2801.42";"kg";"Oui";"Non"
2020;"00000";"2010415";"334.67";"l";"Non";"Non"
2020;"00000";"2010427";"32";"l";"Non";"Non"
2020;"00000";"2010509";"1978.5";"kg";"Non";"Non"
2020;"00000";"2010513";"126.5";"kg";"Non";"Non"
2020;"00000";"2010530";"0.25";"l";"Oui";"Non"
2020;"00000";"2010531";"65";"l";"Non";"Non"
2020;"00000";"2010584";"30";"l";"Non";"Non"
2020;"00000";"2010600";"816";"kg";"Non";"Non"
2020;"00000";"2010602";"732";"kg";"Non";"Non"
2020;"00000";"2010610";"60";"l";"Non";"Non"
2020;"00000";"2010617";"970";"l";"Non";"Non"
2020;"00000";"2010618";"281.22";"kg";"Non";"Non"
2020;"00000";"2010643";"1";"l";"Non";"Non"
2020;"00000";"2020003";"5224.60";"kg";"Oui";"Non"
2020;"00000";"2020021";"60";"l";"Non";"Non"
2020;"00000";"2020069";"605";"l";"Non";"Non"
2020;"00000";"2020099";"1209";"l";"Non";"Non"
2020;"00000";"2020110";"65";"kg";"Non";"Non"
2020;"00000";"2020199";"43.8";"kg";"Non";"Non"
2020;"00000";"2020219";"61";"l";"Non";"Non"
2020;"00000";"2020226";"72";"l";"Non";"Non"
2020;"00000";"2020241";"73.5";"kg";"Non";"Non"
2020;"00000";"2020267";"7";"kg";"Non";"Non"
2020;"00000";"2020298";"9.02";"l";"Oui";"Non"
2020;"00000";"2020339";"10";"l";"Non";"Non"
2020;"00000";"2020448";"0.5";"l";"Oui";"Non"
2020;"00000";"2020456";"5";"l";"Non";"Non"
2020;"00000";"2020474";"11";"l";"Non";"Non"
2020;"00000";"2030055";"1";"l";"Non";"Non"
2020;"00000";"2030071";"1466";"kg";"Non";"Oui"
2020;"00000";"2030125";"160.55";"l";"Oui";"Non"
2020;"00000";"2030131";"2";"kg";"Non";"Non"
2020;"00000";"2030174";"4.24";"kg";"Non";"Non"
2020;"00000";"2030175";"2972.03";"kg";"Oui";"Non"
2020;"00000";"2030184";"1.5";"kg";"Oui";"Non"
2020;"00000";"2030195";"39";"l";"Non";"Non"
2020;"00000";"2030255";"30";"l";"Non";"Non"
2020;"00000";"2030259";"5";"l";"Non";"Non"
2020;"00000";"2030273";"0.10";"l";"Oui";"Non"
2020;"00000";"2030289";"2";"l";"Oui";"Non"
2020;"00000";"2030321";"6";"l";"Oui";"Non"
2020;"00000";"2030323";"56973.0314";"l";"Non";"Non"
2020;"00000";"2030332";"1337";"l";"Oui";"Non"
2020;"00000";"2030342";"1460";"l";"Non";"Non"
2020;"00000";"2030404";"100";"l";"Non";"Non"
2020;"00000";"2030406";"3";"kg";"Oui";"Non"
2020;"00000";"2030457";"9.5";"kg";"Non";"Non"
2020;"00000";"2030466";"1816.25";"kg";"Oui";"Non"
2020;"00000";"2040080";"33.00";"kg";"Oui";"Non"
2020;"00000";"2040146";"18683.0098";"l";"Non";"Non"
2020;"00000";"2040201";"265";"l";"Non";"Non"
2020;"00000";"2040205";"4.6";"kg";"Oui";"Non"
2020;"00000";"2040330";"1220";"kg";"Non";"Non"
2020;"00000";"2050037";"50";"kg";"Oui";"Non"
2020;"00000";"2050046";"284.5";"kg";"Non";"Non"
2020;"00000";"2050075";"122.5";"kg";"Non";"Non"
2020;"00000";"2050076";"24";"kg";"Non";"Non"
2020;"00000";"2050145";"0.17";"l";"Oui";"Non"
2020;"00000";"2060002";"39.29";"l";"Non";"Non"
2020;"00000";"2060026";"1.2";"kg";"Non";"Non"
2020;"00000";"2060034";"1637.5";"kg";"Non";"Non"
2020;"00000";"2060045";"1459.60";"kg";"Oui";"Non"
2020;"00000";"2060050";"604.68";"l";"Non";"Oui"
2020;"00000";"2060051";"174";"l";"Non";"Non"
2020;"00000";"2060063";"0.5";"kg";"Non";"Non"
2020;"00000";"2060084";"449";"kg";"Non";"Non"
2020;"00000";"2060085";"17.85";"l";"Non";"Oui"
2020;"00000";"2060086";"122.51";"kg";"Non";"Non"
2020;"00000";"2060088";"7688";"l";"Non";"Non"
2020;"00000";"2060098";"177.6";"l";"Non";"Non"
2020;"00000";"2060101";"100";"l";"Non";"Non"
2020;"00000";"2060113";"0.25";"l";"Non";"Non"
2020;"00000";"2060115";"234.5";"l";"Non";"Non"
2020;"00000";"2060116";"620";"l";"Non";"Non"
2020;"00000";"2060118";"110";"l";"Non";"Non"
2020;"00000";"2060127";"5269.1699";"l";"Non";"Non"
2020;"00000";"2060129";"1.3";"kg";"Non";"Non"
2020;"00000";"2060131";"1279";"l";"Oui";"Non"
2020;"00000";"2060132";"56";"l";"Non";"Non"
2020;"00000";"2060134";"648";"kg";"Non";"Non"
2020;"00000";"2060172";"21.98";"l";"Non";"Non"
2020;"00000";"2060175";"220";"kg";"Oui";"Non"
2020;"00000";"2060194";"1421.25";"kg";"Non";"Non"
2020;"00000";"2070107";"97";"l";"Non";"Non"
2020;"00000";"2070108";"1.82";"kg";"Non";"Non"
2020;"00000";"2070133";"135";"l";"Non";"Non"
2020;"00000";"2070136";"1500";"kg";"Non";"Non"
2020;"00000";"2070184";"8880";"l";"Non";"Non"
2020;"00000";"2070185";"5";"l";"Non";"Non"
2020;"00000";"2070221";"820";"l";"Non";"Non"
2020;"00000";"2080010";"40";"l";"Non";"Non"
2020;"00000";"2080019";"7.32";"l";"Non";"Non"
2020;"00000";"2080023";"1040.2";"kg";"Non";"Non"
2020;"00000";"2080026";"94";"l";"Non";"Non"
2020;"00000";"2080029";"293.35";"l";"Non";"Non"
2020;"00000";"2080038";"477";"l";"Non";"Non"
2020;"00000";"2080054";"3.0";"l";"Oui";"Non"
2020;"00000";"2080060";"22";"l";"Non";"Non"
2020;"00000";"2080063";"47.1";"kg";"Non";"Non"
2020;"00000";"2080094";"1.5";"kg";"Non";"Non"
2020;"00000";"2080098";"802";"l";"Non";"Non"
2020;"00000";"2080101";"9";"kg";"Non";"Non"
2020;"00000";"2080102";"35";"l";"Non";"Non"
2020;"00000";"2080103";"15";"l";"Non";"Non"
2020;"00000";"2080105";"3754.12";"l";"Non";"Non"
2020;"00000";"2080112";"2.06";"l";"Non";"Non"
2020;"00000";"2080114";"1030";"l";"Non";"Non"
2020;"00000";"2080117";"1.48";"kg";"Non";"Non"
2020;"00000";"2080121";"5.68";"kg";"Non";"Non"
2020;"00000";"2080123";"5.0";"kg";"Non";"Non"
2020;"00000";"2080124";"3.8";"kg";"Non";"Non"
2020;"00000";"2080125";"8.9";"kg";"Non";"Non"
2020;"00000";"2080129";"3";"l";"Non";"Non"
2020;"00000";"2080136";"108";"kg";"Non";"Non"
2020;"00000";"2080145";"1507.9";"l";"Non";"Non"
2020;"00000";"2080147";"40";"l";"Non";"Non"
2020;"00000";"2090001";"8";"l";"Non";"Non"
2020;"00000";"2090008";"4.89";"l";"Non";"Non"
2020;"00000";"2090009";"30";"l";"Non";"Non"
2020;"00000";"2090011";"220";"l";"Non";"Non"
2020;"00000";"2090016";"750";"l";"Non";"Non"
2020;"00000";"2090017";"395";"l";"Non";"Non"
2020;"00000";"2090028";"525";"l";"Non";"Non"
2020;"00000";"2090036";"1.84";"l";"Oui";"Non"
2020;"00000";"2090037";"49";"kg";"Non";"Non"
2020;"00000";"2090039";"135";"l";"Non";"Non"
2020;"00000";"2090041";"15.0";"kg";"Non";"Non"
2020;"00000";"2090042";"43.21";"kg";"Non";"Non"
2020;"00000";"2090050";"14526.15";"kg";"Non";"Non"
2020;"00000";"2090052";"3.42";"kg";"Non";"Non"
2020;"00000";"2090053";"20";"l";"Non";"Non"
2020;"00000";"2090054";"0.88";"kg";"Non";"Non"
2020;"00000";"2090055";"40";"l";"Non";"Non"
2020;"00000";"2090057";"38.70";"kg";"Non";"Non"
2020;"00000";"2090063";"16";"kg";"Non";"Non"
2020;"00000";"2090064";"300";"l";"Non";"Non"
2020;"00000";"2090068";"65";"l";"Non";"Non"
2020;"00000";"2090069";"675";"l";"Non";"Non"
2020;"00000";"2090072";"3.3";"kg";"Non";"Non"
2020;"00000";"2090075";"10";"kg";"Non";"Non"
2020;"00000";"2090079";"137.7";"l";"Oui";"Non"
2020;"00000";"2090080";"195";"l";"Non";"Non"
2020;"00000";"2090093";"3800";"l";"Non";"Non"
2020;"00000";"2090094";"582.77";"kg";"Non";"Non"
