"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2019;"97213";"2150417";"0.09";"kg";"Oui";"Non"
2019;"97226";"2090160";"60";"l";"Non";"Non"
2019;"97226";"8900564";"5";"l";"Non";"Non"
2019;"97227";"2010427";"110";"l";"Non";"Non"
2019;"97227";"2010513";"75";"kg";"Non";"Non"
2019;"97227";"2050046";"52";"kg";"Non";"Non"
2019;"97227";"2060098";"0.5";"l";"Non";"Non"
2019;"97227";"2080029";"3";"l";"Non";"Non"
2019;"97227";"2090037";"3.6";"kg";"Non";"Non"
2019;"97227";"2090094";"280";"kg";"Non";"Non"
2019;"97227";"2100173";"10";"l";"Non";"Non"
2019;"97227";"2110012";"30";"l";"Non";"Non"
2019;"97227";"2120092";"90";"l";"Non";"Non"
2019;"97227";"2150483";"40";"kg";"Non";"Non"
2019;"97227";"2160527";"252";"l";"Non";"Non"
2019;"97227";"9500568";"150";"kg";"Non";"Non"
2019;"97227";"9900251";"20";"l";"Non";"Non"
2019;"97232";"2000125";"0.77";"kg";"Oui";"Non"
2019;"97232";"2110180";"0.1";"kg";"Oui";"Non"
